punkt_id;kartleggingsenhet
ID0564_22;T3-C-2
ID0564_31;T3-C-2
ID0564_42;T3-C-2
ID0564_33;T3-C-4
ID0564_44;T3-C-4
ID0564_53;T3-C-2
ID0564_51;T3-C-2
ID0564_62;T3-C-2
ID0564_64;T3-C-2
ID0564_55;T3-C-4
ID0873_26;V1-C-6
ID0873_15;T3-C-2
ID0873_13;T3-C-2
ID0873_24;T3-C-2
ID0873_35;T3-C-1
ID0873_46;V1-C-5
ID0873_66;V1-C-5
ID0873_55;V1-C-5
ID0873_44;V1-C-5
ID0873_33;T3-C-2
ID0873_22;V3-C-2
ID0873_11;T3-C-2
ID0873_31;T3-C-4
ID0873_42;V1-C-5
ID0873_53;V3-C-2
ID0873_64;V1-C-5
ID0480_11;T4-C-9
ID0993_62;T3-C-2
ID0993_64;V1-C-5
ID0993_66;V1-C-5
ID0993_55;V1-C-5
ID0993_53;V1-C-2
ID0993_42;V1-C-3
ID0993_51;V1-C-2
ID0993_44;V1-C-3
ID0993_46;V1-C-6
ID0993_35;T7-C-2
ID0993_33;V1-C-6
ID0993_31;V1-C-5
ID0480_13;T4-C-6
ID0480_24;T4-C-5
ID0480_15;T4-C-1
ID0480_26;T4-C-6
ID0749_35;T4-C-2
ID0480_35;T4-C-1
ID0239_11;V3
ID0239_31;V3
ID0239_51;T4-C-5
ID0239_42;T4-C-1
ID0239_26;T4-C-5
ID0239_46;T4-C-1
ID0239_66;T35-C-1
ID0239_64;T4-C-1
ID0480_44;T4-C-1
ID0480_55;T4-C-2
ID0480_46;T4-C-6
ID0480_66;T4-C-5
ID0480_64;T4-C-5
ID0749_15;T4-C-1
ID0480_62;T4-C-5
ID0480_53;T4-C-5
ID0749_26;T4-C-2
ID0749_13;T4-C-1
ID0480_33;T4-C-1
ID0749_11;T4-C-2
ID0004_62;T4-C-2
ID0004_53;T4-C-3
ID0004_64;T4-C-2
ID0004_55;T4-C-18
ID0004_66;T4-C-1
ID0004_46;T4-C-1
ID0004_26;T4-C-1
ID0004_15;T4-C-1
ID0004_24;T4-C-1
ID0004_13;T4-C-1
ID0004_22;T4-C-18
ID0480_42;V1-C-5
ID0480_51;T4-C-17
ID0480_31;V1-C-5
ID0480_22;T4-C-5
ID0004_11;T4-C-1
ID0004_31;T4-C-1
ID0004_42;T4-C-18
ID0749_22;V2-C-3
ID0749_24;T4-C-1
ID0004_33;T4-C-1
ID0004_35;NA
ID0004_44;T4-C-18
ID0749_44;T4-C-1
ID0589_26;T3-C-1
ID0589_46;T3-C-4
ID0589_66;T7-C-1
ID0589_64;T3-C-1
ID0589_55;T3-C-1
ID0589_35;T3-C-1
ID0589_53;T39-C-3
ID0589_31;NA
ID0589_11;T13-C-1
ID0589_13;T3-C-2
ID0589_15;T1-C-1
ID0589_44;T7-C-1
ID0589_42;T39-C-3
ID0589_33;T7-C-1
ID0589_24;T13-C-2
ID0589_22;T7-C-1
ID0589_62;T39-C-3
ID0589_51;T39-C-3
ID0254_13;T3-C-1
ID0254_31;NA
ID0254_33;NA
ID0254_22;NA
ID0254_51;T3-C-1
ID0254_62;V1-C-6
ID0254_53;T3-C-1
ID0254_66;NA
ID0254_26;T3-C-1
ID0254_15;T3-C-4
ID0221_31;T3-C-2
ID0221_53;T1-C-2
ID0221_15;T3-C-1
ID1150_64;I1
ID1150_31;T7-C-5
ID1150_22;T7-C-4
ID1150_15;T7-C-1
ID1150_53;I1
ID1150_33;I1
ID0254_24;T3-C-2
ID0254_42;T3-C-4
ID0254_11;T7-C-4
ID0254_64;T3-C-1
ID0254_55;L
ID0254_46;T3-C-4
ID0254_35;T3-C-4
ID0254_44;T3-C-2
ID0327_13;NA
ID0327_22;NA
ID0327_24;NA
ID0327_35;NA
ID0327_64;NA
ID0327_15;T4-C-9
ID0327_26;T4-C-9
ID0327_46;T4-C-9
ID0013_51;T3-C-3
ID0327_66;T4-C-9
ID0013_31;T3-C-3
ID0013_42;T3-C-3
ID0327_55;T4-C-9
ID0327_44;T4-C-9
ID0013_33;T3-C-1
ID0327_53;T1-C-2
ID0013_22;T3-C-2
ID0327_62;T2-C-1
ID0013_11;T7-C-5
ID0327_51;V1-C-5
ID0948_53;T3-C-9
ID0948_46;T3-C-3
ID0948_44;T3-C-6
ID0948_33;T3-C-8
ID0948_24;T3-C-9
ID0948_13;T3-C-6
ID0948_22;T3-C-3
ID0948_31;T3-C-3
ID0948_51;T3-C-13
ID0028_44;T13-C-1
ID0028_53;T13-C-1
ID0028_11;T13-C-1
ID0028_22;T13-C-1
ID0028_13;I1-C-1
ID0028_31;I1-C-1
ID0028_15;T1
ID0028_24;T1
ID0028_26;T1
ID0028_33;T1
ID0028_35;T1
ID0327_42;V1-C-5
ID0327_33;T4-C-9
ID0327_31;T2-C-1
ID0948_62;T3-C-6
ID0948_64;T3-C-6
ID0948_66;T3-C-5
ID0948_35;T3-C-5
ID0948_26;T3-C-6
ID0948_15;L
ID0948_11;T3-C-8
ID0948_42;T3-C-14
ID0028_62;T7-C-13
ID0028_64;T3-C-5
ID0028_55;T7-C-13
ID0028_66;NA
ID0028_51;I1
ID0028_46;T27-C-5
ID0028_42;I1-C-1
ID0013_13;T7-C-2
ID0327_11;T4-C-1
ID0013_26;T3-C-9
ID0013_62;T3-C-3
ID0013_46;T3-C-3
ID0013_15;T7-C-4
ID0013_24;T3-C-3
ID0013_35;T1-C-1
ID0013_44;T14-C-1
ID0013_53;T3-C-2
ID0013_64;T3-C-7
ID0013_55;T3-C-7
ID0013_66;T1-C-7
ID0406_46;T27-C-2
ID0406_66;I1-C-1
ID0406_53;T3-C-3
ID0406_62;NA
ID0406_44;T3-C-3
ID0406_24;T27-C-5
ID0406_22;T14-C-1
ID0406_13;T3-C-3
ID0406_26;T14-C-1
ID0406_55;T3-C-3
ID0406_64;T7-C-4
ID0406_51;T27-C-2
ID0406_42;T27-C-2
ID0406_35;T3-C-3
ID0406_33;I1-C-1
ID0406_31;T14-C-1
ID0406_11;T7-C-4
ID0406_15;T7-C-4
ID0004_51;T4-C-18
ID0639_64;T3-C-2
ID0639_44;T3-C-2
ID0639_33;T2-C-1
ID0639_35;T3-C-2
ID0639_46;T4-C-1
ID0639_55;T3-C-2
ID0639_66;T4-C-1
ID0981_22;T3-C-2
ID0981_13;T3-C-1
ID0981_24;T3-C-1
ID0981_33;T3-C-2
ID0981_31;T3-C-1
ID0981_44;T3-C-3
ID0981_11;T4-C-18
ID0563_62;T27-C-1
ID0563_64;T27-C-2
ID0563_53;T27-C-1
ID0563_42;T27-C-1
ID0563_33;T27-C-1
ID0563_44;T27-C-2
ID0563_24;T27-C-2
ID0563_15;T27-C-1
ID0563_66;T27-C-1
ID0981_55;T3-C-2
ID0981_64;T3-C-2
ID0981_66;T3-C-2
ID0981_62;T3-C-3
ID0981_51;T3-C-13
ID0981_53;T3-C-5
ID0981_46;T3-C-1
ID0981_26;T3-C-4
ID0685_53;T32-C-20
ID0563_51;T3-C-3
ID0563_31;T27-C-1
ID0563_22;T27-C-1
ID0563_11;T27-C-1
ID0332_62;T4-C-1
ID0332_31;T4-C-2
ID0332_22;T4-C-2
ID0332_55;T4-C-2
ID0981_42;T1-C-1
ID0981_35;T3-C-4
ID0981_15;T32-C-3
ID0332_66;T39-C-4
ID0332_64;V1-C-5
ID0332_53;T4-C-9
ID0332_51;T4-C-1
ID0332_42;T4-C-18
ID0332_11;T4-C-18
ID0332_13;V1-C-1
ID0332_33;T4-C-17
ID0332_44;T4-C-17
ID0332_35;T4-C-1
ID0563_26;T27-C-1
ID0563_35;T27-C-2
ID0563_46;T27-C-1
ID0838_42;T3-C-2
ID0838_53;V1-C-6
ID0838_62;T3-C-5
ID0685_64;T32-C-15
ID0749_53;T4-C-2
ID0465_62;V1-C-6
ID0465_64;T4-C-6
ID0465_66;V1-C-2
ID0465_55;V2-C-2
ID0465_53;V1-C-3
ID0465_51;V2-C-1
ID0685_31;T37-C-2
ID0685_55;T45-C-2
ID0749_62;T4-C-1
ID0685_66;T45-C-3
ID0685_44;NA
ID1089_15;L4-1
ID1089_31;T7-C-2
ID1089_42;T3-C-3
ID1089_46;T3-C-2
ID1089_53;V1-C-6
ID1089_62;V1-C-2
ID0685_42;T4-C-3
ID1281_11;T27-C-1
ID1281_51;T14-C-1
ID1281_22;T3-C-3
ID1281_62;T27-C-5
ID1089_13;T7-C-2
ID1089_11;V1-C-6
ID1089_22;T3-C-2
ID1089_24;V1-C-2
ID1089_26;T3-C-3
ID1089_35;T3-C-2
ID1089_33;V1-C-6
ID1089_44;T3-C-3
ID1089_55;T3-C-3
ID1089_51;NA
ID1089_64;T3-C-3
ID1089_66;T3-C-3
ID1281_13;T22-C-1
ID1281_64;T7-C-4
ID1281_66;T27-C-1
ID1281_24;T27-C-2
ID1281_53;T7-C-4
ID1281_15;T22-C-1
ID1281_55;T27-C-5
ID1281_26;T22-C-2
ID0332_15;T4-C-5
ID1054_11;T3-C-5
ID1054_22;T3-C-5
ID1054_33;V1-C-2
ID1054_31;T3-C-2
ID1054_42;T3-C-2
ID1054_51;T3-C-2
ID1054_53;T3-C-2
ID1054_44;V1-C-6
ID0805_22;T3-C-5
ID1281_31;T27-C-1
ID1281_42;T3-C-3
ID1281_33;T22-C-2
ID1281_44;T22-C-1
ID1281_46;T27-C-2
ID1281_35;T3-C-6
ID0805_11;T3-C-4
ID0805_42;T7-C-2
ID1054_13;V1-C-1
ID1054_24;V1-C-1
ID1054_15;V1-C-2
ID1054_26;T3-C-2
ID1054_46;T3-C-2
ID1054_35;V1-C-2
ID1054_55;V1-C-2
ID1054_66;T3-C-5
ID1054_64;T3-C-2
ID1054_62;V1-C-6
ID0805_53;T7-C-2
ID0805_64;T7-C-2
ID0805_44;T7-C-2
ID0805_24;T7-C-5
ID0805_55;T7-C-1
ID0805_15;T7-C-4
ID0805_13;T3-C-3
ID0805_31;T3-C-4
ID0805_51;T3-C-4
ID0805_62;T3-C-4
ID0805_33;T1-C-9
ID0273_66;T31-C-2
ID0273_35;T31-C-2
ID0749_42;V1-C-4
ID0749_33;T4-C-1
ID0749_31;V1-C-3
ID0749_51;V2-C-3
ID0749_66;V2-C-3
ID0332_26;T2-C-2
ID0332_46;T2-C-1
ID0332_24;T1-C-1
ID0273_64;V1-C-2
ID0273_53;T31-C-3
ID0273_62;V1-C-2
ID0273_51;V1-C-4
ID0273_42;V1-C-4
ID0273_31;V1-C-3
ID0273_22;V1-C-4
ID0273_11;V1-C-4
ID0273_13;T31-C-2
ID0273_33;T31-C-2
ID0273_44;T31-C-2
ID0273_24;T31-C-2
ID0273_15;T31-C-2
ID0273_26;T3-C-2
ID0273_55;T31-C-2
ID0273_46;T31-C-2
ID0465_31;T3-C-14
ID0465_33;T3-C-13
ID0465_35;T3-C-4
ID0465_46;T4-C-2
ID0465_44;V2-C-2
ID1222_31;T4-C-17
ID1222_51;T4-C-2
ID1222_62;T4-C-2
ID1222_53;T4-C-6
ID1222_64;T2-C-1
ID1222_44;T2-C-1
ID1222_55;T2-C-1
ID0563_13;T27-C-1
ID0123_64;T4-C-1
ID0123_53;T4
ID0685_51;T4
ID0685_62;T32
ID0123_66;T4-C-5
ID0123_44;T4-C-9
ID0123_62;T4
ID0123_51;T4
ID0123_42;T4
ID0123_55;T4-C-9
ID0123_31;T4
ID0123_35;T4-C-1
ID0123_33;T4-C-1
ID0123_24;T4-C-1
ID0123_26;T4-C-9
ID0123_46;T4-C-5
ID0901_64;T3-C-4
ID0901_46;T3-C-4
ID0901_26;V1-C-5
ID0901_13;T1-C-5
ID0901_22;T3-C-3
ID0901_33;T3-C-2
ID0901_42;V1-C-2
ID0901_53;T3-C-4
ID0901_62;T3-C-1
ID0901_66;T7-C-3
ID0901_55;T3-C-1
ID0901_35;V1-C-7
ID0901_15;NA
ID0901_11;V1-C-6
ID0901_24;T14-C-1
ID0901_31;V1-C-6
ID0901_44;V1-C-6
ID0901_51;V1-C-6
ID0123_15;T4-C-9
ID1300_35;V1-C-1
ID0123_13;T4-C-9
ID0123_11;T4
ID0786_66;T3-C-2
ID0786_64;T4-C-5
ID0786_26;T4-C-9
ID0786_13;T3-C-1
ID0786_22;T4-C-5
ID0786_11;NA
ID0786_42;T3-C-1
ID0786_62;T3-C-1
ID0388_55;T13-C-2
ID0388_66;T3-C-2
ID1300_46;V1-C-1
ID0786_55;T3-C-3
ID0786_46;T4-C-9
ID0786_35;T3-C-3
ID0786_15;T3-C-1
ID0786_24;T3-C-3
ID0786_44;T1-C-2
ID0786_33;T3-C-1
ID0786_31;T3-C-3
ID0786_51;T3-C-1
ID0786_53;V1-C-1
ID0388_64;T3-C-5
ID0388_53;T3-C-6
ID0388_46;T3-C-2
ID0388_35;T3-C-2
ID0388_44;T3-C-2
ID0388_62;T3-C-1
ID0388_42;T3-C-1
ID0388_26;V1-C-5
ID0388_24;T3-C-2
ID0388_22;T1-C-2
ID0388_11;T1-C-2
ID1112_62;V1-C-5
ID1112_51;V3-C-2
ID1112_31;V3-C-2
ID1112_64;V3-C-2
ID1112_22;T4-C-5
ID1112_13;T4-C-5
ID1112_15;V3-C-1
ID1112_35;V1-C-2
ID1112_46;V1-C-2
ID1228_51;NA
ID1300_53;T31-C-1
ID1228_42;NA
ID1228_33;NA
ID1228_24;NA
ID0388_33;T3-C-3
ID0388_51;T4-C-5
ID0388_31;T3-C-8
ID0388_13;T1-C-2
ID0388_15;T3-C-3
ID1112_53;V3-C-2
ID1112_42;V1-C-1
ID1112_33;V3-C-2
ID1112_11;T4-C-5
ID1112_24;V3-C-2
ID1112_26;V1-C-1
ID1112_44;V3-C-2
ID1112_55;V1-C-5
ID1112_66;V3-C-2
ID0685_46;T4-C-3
ID0685_33;NA
ID1300_51;T31-C-13
ID0685_35;T13-C-12
ID0685_24;T1-C-4
ID0685_13;T32-C-5
ID0685_15;T2-C-3
ID0685_26;T4-C-2
ID0685_11;T1-C-6
ID0685_22;T32-C-9
ID1300_11;T3-C-7
ID1300_24;V1-C-1
ID0838_51;T1-C-3
ID0838_33;T3-C-2
ID0838_44;T3-C-2
ID0838_64;T3-C-5
ID0838_66;T3-C-2
ID0838_55;T3-C-4
ID0838_46;T3-C-2
ID0805_35;T7-C-4
ID0805_66;T7-C-5
ID0805_46;T7-C-4
ID0805_26;T7-C-4
ID0602_13;T4-C-1
ID0602_31;T4-C-1
ID0798_66;T4-C-9
ID0798_55;T4-C-9
ID0602_11;T4-C-1
ID0798_46;V1-C-5
ID0602_22;T4-C-1
ID0798_26;T4-C-1
ID0602_42;T4-C-2
ID0798_35;T4-C-9
ID1184_11;V1-C-2
ID0798_44;T4-C-9
ID0602_33;T4-C-1
ID1184_31;T4-C-5
ID0798_33;T4-C-5
ID0602_53;T4-C-1
ID1184_51;T4-C-5
ID0798_24;T4-C-5
ID0798_15;T4-C-5
ID0798_13;T4-C-5
ID0602_64;T4-C-1
ID0602_44;T4-C-2
ID1184_62;V1-C-6
ID0798_22;T4-C-9
ID0798_11;T4-C-9
ID0798_31;T4-C-9
ID1184_42;T4-C-9
ID0602_55;T4-C-1
ID0798_42;T4-C-5
ID0602_62;T4-C-1
ID1184_53;NA
ID1184_64;NA
ID0798_51;T4-C-5
ID1184_44;T4-C-1
ID0602_66;T4-C-1
ID0798_62;T4-C-9
ID0798_53;T4-C-9
ID1184_55;T4-C-9
ID0602_51;T4-C-1
ID0798_64;T35-C-1
ID0602_24;T4-C-1
ID0602_15;T4-C-1
ID0602_26;T4-C-1
ID0602_35;T4-C-1
ID0602_46;T4-C-1
ID1184_66;T4-C-5
ID1184_46;T4-C-5
ID1184_35;V1-C-2
ID1184_26;NA
ID0838_31;T3-C-5
ID0838_22;V1-C-1
ID0838_11;T3-C-2
ID0838_13;T3-C-2
ID0838_26;T27-C-1
ID0838_24;T3-C-13
ID0838_35;T3-C-2
ID0838_15;T27-C-1
ID1218_51;T27-C-1
ID1218_22;T27-C-6
ID1218_13;T27-C-6
ID1218_15;T27-C-1
ID1218_35;T27-C-6
ID1218_44;T27-C-6
ID1218_53;T27-C-2
ID1218_64;T27-C-1
ID1218_62;T27-C-6
ID1218_42;T27-C-6
ID1218_11;T27-C-6
ID1218_24;T27-C-6
ID1218_26;T27-C-1
ID1218_33;T27-C-6
ID1218_46;T27-C-6
ID1218_55;T27-C-6
ID1218_66;T27-C-6
ID1203_13;T4-C-5
ID1203_11;T4-C-9
ID1203_22;T4-C-1
ID1203_31;T4-C-5
ID0721_42;T4-C-5
ID0721_53;T4-C-5
ID0721_64;V1-C-5
ID0721_66;T4-C-5
ID1203_51;T4-C-1
ID0726_11;V1-C-5
ID1203_42;T4-C-5
ID0726_22;T4-C-5
ID1203_33;T4-C-1
ID0726_31;T4-C-5
ID0726_42;T4-C-5
ID1234_51;V1-C-5
ID1203_24;T4-C-9
ID1203_15;T4-C-9
ID1203_26;T4-C-5
ID0080_11;T42-C-1
ID1203_35;T4-C-5
ID0080_13;T45-C-1
ID0080_26;NA
ID1203_44;T4-C-5
ID0080_35;NA
ID0726_62;T4-C-1
ID0726_53;V2-C-1
ID0080_46;NA
ID0405_64;T3-C-2
ID0405_35;T14-C-1
ID0405_15;T7-C-4
ID0405_11;T7-C-3
ID0405_33;NA
ID0405_44;T3-C-3
ID0405_51;T7-C-4
ID0405_55;T3-C-2
ID1203_53;T4-C-5
ID0080_22;T39-C-4
ID0080_33;T45-C-2
ID0080_24;T35-C-2
ID0080_15;T37-C-2
ID1203_62;T4-C-1
ID1203_64;T4-C-5
ID0405_66;T1-C-4
ID0405_62;T1-C-2
ID0405_26;T3-C-2
ID0405_13;NA
ID0405_24;T27-C-2
ID0405_22;T7-C-4
ID0405_31;T3-C-2
ID0405_42;T7-C-4
ID0405_53;T7-C-4
ID0405_46;T7-C-4
ID1203_55;T4-C-9
ID0080_44;T13-C-1
ID1234_44;T3-C-3
ID1234_35;T3-C-3
ID0080_55;NA
ID1203_46;T4-C-5
ID0080_66;NA
ID0726_64;V1-C-5
ID0726_66;V1-C-5
ID1203_66;T4-C-5
ID1234_26;T3-C-4
ID0726_44;T4-C-5
ID0726_33;T4-C-5
ID0726_13;T4-C-5
ID0726_24;T4-C-9
ID0726_35;T4-C-9
ID0726_46;T4-C-9
ID0726_26;T4-C-5
ID0726_15;T4-C-5
ID0726_55;V1-C-1
ID0080_31;T4-C-2
ID0080_51;T2-C-1
ID0080_62;T4-C-1
ID1234_62;T3-C-3
ID1234_64;T3-C-1
ID1234_66;T3-C-3
ID1234_55;V1-C-5
ID1234_53;T3-C-2
ID1234_46;V1-C-1
ID0080_42;T2
ID0080_53;T4
ID0080_64;T4
ID1234_42;T3-C-1
ID1234_31;T3-C-3
ID1234_11;V1-C-5
ID1234_13;V1-C-5
ID1234_24;V1-C-5
ID1234_15;T3-C-3
ID0802_11;T3-C-2
ID0802_31;T3
ID0802_22;T1-C-2
ID0721_51;T4-C-5
ID0726_51;T4-C-5
ID1093_64;V1-C-3
ID0721_62;T4-C-5
ID0802_13;T3-C-2
ID1093_55;T3-C-2
ID0721_55;V2-C-1
ID0802_15;V1-C-1
ID0802_24;T3-C-2
ID1093_44;T3-C-1
ID0721_44;T4-C-5
ID0721_46;T4-C-5
ID0721_35;T4-C-1
ID1093_53;T3-C-2
ID1093_62;T3-C-1
ID0721_33;T4-C-5
ID0721_24;V2-C-1
ID0721_26;T4-C-9
ID0721_15;T4-C-5
ID0721_13;T4-C-5
ID1198_33;T4-C-5
ID1198_42;T4-C-5
ID1198_53;T4-C-5
ID1198_62;T4-C-5
ID1198_11;T4-C-9
ID1198_15;T4-C-9
ID1198_24;T4-C-9
ID1198_33;T4-C-9
ID1198_66;T4-C-5
ID1198_64;T4-C-5
ID1198_35;T4-C-5
ID1228_13;T3-C-2
ID1228_22;T4-C-9
ID1228_15;T4-C-5
ID1228_46;T3-C-3
ID1228_55;T4-C-5
ID0721_11;V2-C-1
ID1228_35;T4-C-9
ID1228_53;T4-C-9
ID1198_51;T4-C-5
ID1198_13;T4-C-9
ID1198_26;T4-C-9
ID1198_22;T4-C-9
ID0721_22;T4-C-5
ID0721_31;T4-C-5
ID1198_44;T4-C-5
ID1198_55;T4-C-5
ID1198_46;T4-C-9
ID1228_26;T4-C-9
ID1228_31;T3-C-1
ID1228_11;NA
ID1228_66;T3-C-2
ID1093_51;T3-C-13
ID1228_64;T3-C-3
ID1228_44;T4-C-9
ID1228_62;T3-C-3
ID1093_42;T3-C-3
ID1093_33;T3-C-1
ID0276_51;T3-C-2
ID0371_62;T3-C-2
ID0887_62;T3-C-2
ID0887_64;T3-C-2
ID0887_66;T3-C-2
ID0887_46;T3-C-1
ID0887_26;T3-C-5
ID0887_15;T3-C-2
ID0887_35;T3-C-2
ID0887_55;T3-C-2
ID0887_44;T3-C-2
ID0887_24;T3-C-2
ID0887_13;T3-C-2
ID0887_33;T7-C-3
ID0887_53;T3-C-2
ID0887_42;T3-C-2
ID0887_22;T7-C-2
ID0887_11;T3-C-2
ID0887_31;T3-C-2
ID0887_51;T3-C-2
ID0751_13;T3-C-2
ID0751_24;T3-C-2
ID0751_35;T3-C-4
ID0751_15;T3-C-2
ID0751_26;T3-C-4
ID0751_46;T3-C-2
ID0751_66;T3-C-1
ID0751_55;T3-C-2
ID0751_44;T3-C-2
ID0751_64;T3-C-2
ID0751_53;T3-C-2
ID0751_42;T3-C-2
ID0751_62;T3-C-2
ID0751_51;T3-C-2
ID0751_31;T3-C-2
ID0751_11;T3-C-2
ID0751_22;T3-C-2
ID0751_33;T3-C-2
ID1093_31;T3-C-1
ID0802_33;T1-C-2
ID0802_42;T4-C-5
ID0802_51;T3-C-1
ID0802_62;T1-C-2
ID0802_53;T4-C-5
ID0802_44;T4-C-5
ID0802_35;V1-C-5
ID0802_26;T2-C-1
ID0802_46;T1-C-2
ID0802_55;T4-C-9
ID0802_64;T4-C-9
ID0802_66;V1-C-1
ID0390_64;T1-C-2
ID0390_53;T1-C-1
ID0371_11;T3-C-2
ID0371_22;T7-C-3
ID0371_13;T3-C-2
ID0371_15;T3-C-2
ID0371_26;T3-C-2
ID0044_26;T3-C-2
ID0044_35;T3-C-2
ID0044_46;T3-C-2
ID0044_55;T3-C-5
ID0044_66;V1-C-5
ID0044_64;T3-C-8
ID0044_53;T3-C-5
ID0044_62;V1-C-6
ID0044_51;V1-C-5
ID0044_42;V1-C-6
ID0044_31;V1-C-6
ID0044_22;V1-C-5
ID0044_11;T7-C-3
ID0044_24;T3-C-5
ID1234_33;V3-C-2
ID1234_22;V1-C-5
ID1093_66;T3-C-3
ID1093_46;T3-C-4
ID1093_35;T3-C-7
ID1093_26;V1-C-3
ID1093_15;T3-C-4
ID1093_24;T3-C-5
ID1093_13;T3-C-13
ID1093_22;T4-C-1
ID1093_11;T4-C-5
ID1485_35;V1-C-6
ID1485_55;V1-C-5
ID1485_64;T3-C-1
ID1485_44;T3-C-1
ID1485_24;V1-C-5
ID1485_33;T3-C-2
ID1485_13;V1-C-6
ID1485_62;T3-C-1
ID1485_53;T3-C-1
ID1485_42;T3-C-1
ID1485_66;V1-C-1
ID1485_46;V1-C-1
ID1485_26;V1-C-5
ID1485_15;T3-C-2
ID0991_31;T3-C-2
ID0991_11;T3-C-2
ID0991_22;T3-C-2
ID0991_13;T3-C-5
ID0991_33;T3-C-2
ID0991_53;T3-C-1
ID0991_64;T3-C-2
ID0991_66;V1-C-5
ID0991_55;V1-C-1
ID0991_51;T3-C-4
ID0991_62;T3-C-2
ID0991_42;T3-C-2
ID0991_24;V1-C-5
ID0991_44;T3-C-1
ID0991_46;T3-C-1
ID0991_35;V1-C-6
ID0991_26;V1-C-7
ID0991_15;V1-C-5
ID1184_13;T4-C-5
ID1184_15;T4-C-1
ID1184_24;T4-C-5
ID1184_33;V1-C-6
ID1184_22;V1-C-6
ID0811_44;T4-C-1
ID0811_24;T4-C-2
ID0811_35;T4-C-18
ID0811_15;T4
ID0811_26;T4
ID0811_46;T4
ID0811_55;T4
ID0811_66;T4
ID0811_64;T4
ID0811_53;T4
ID0811_13;T4-C-3
ID0390_26;T3-C-3
ID0390_15;V6-C-1
ID0390_31;T14-C-1
ID0390_13;T1-C-2
ID0390_35;T1-C-2
ID0811_62;T4-C-2
ID0811_33;T4-C-3
ID0811_51;T4-C-3
ID0390_66;V1-C-5
ID0390_44;V6-C-1
ID0390_42;T1-C-2
ID0390_51;T3-C-3
ID0390_55;T1-C-9
ID0811_31;T4-C-18
ID0811_11;T4-C-3
ID0811_42;T4-C-18
ID0811_22;T4-C-2
ID0371_31;T3-C-2
ID0371_51;T3-C-2
ID0371_53;T3-C-2
ID0371_64;T3-C-2
ID0371_55;T3-C-2
ID0371_66;NA
ID0371_42;T3-C-2
ID0371_33;T7-C-3
ID0972_24;T3-C-1
ID0972_35;T3-C-2
ID0972_26;T3-C-2
ID0972_15;T3-C-2
ID0972_13;T3-C-4
ID0972_11;T4-C-7
ID0972_22;T3-C-2
ID0972_31;T3-C-2
ID0972_42;T3-C-2
ID0972_51;T3-C-2
ID0972_62;T3-C-3
ID0972_53;T3-C-2
ID0972_64;T3-C-2
ID0972_55;T3-C-2
ID0972_66;T3-C-2
ID0972_46;T3-C-2
ID0972_44;V1-C-5
ID0972_33;T3-C-4
ID1196_62;T3-C-3
ID1196_64;T3-C-4
ID1196_66;T3-C-7
ID1196_55;V1-C-6
ID1196_46;T3-C-4
ID1196_26;T3-C-2
ID1196_35;T3-C-4
ID1196_44;T3-C-2
ID1196_53;T3-C-2
ID1196_42;T3-C-2
ID1196_33;V1-C-5
ID1196_33;T3-C-2
ID1196_15;T3-C-2
ID1196_13;T3-C-2
ID1196_22;T3-C-2
ID1196_11;T3-C-2
ID1196_11;T14-C-1
ID1196_51;T3-C-2
ID0355_11;V1-C-6
ID0355_33;V1-C-2
ID0355_24;NA
ID0893_53;V1-C-5
ID0893_64;T3-C-2
ID0893_55;T3-C-3
ID0893_66;T3-C-3
ID0893_46;T3-C-3
ID0390_62;V6-C-1
ID0656_51;T14-C-1
ID0656_62;T7-C-4
ID0656_11;T7-C-4
ID0656_22;T3-C-5
ID0656_33;T3-C-5
ID0656_44;T3-C-8
ID0207_53;V1
ID0873_51;V1-C-2
ID0873_62;T3-C-5
ID0465_13;V1-C-2
ID0465_26;T3-C-4
ID0465_22;V1-C-3
ID1222_35;T32
ID1222_46;T29
ID1222_66;T2-C-1
ID1485_51;T3
ID1485_31;T3-C-2
ID1485_11;T3-C-2
ID1485_22;T3-C-2
ID1316_62;T16-C-5
ID1316_51;T3-C-7
ID1316_31;T3-C-4
ID1316_22;T16-C-5
ID1316_13;T3-C-8
ID1316_24;T4-C-18
ID1316_15;T4
ID1316_35;T4-C-18
ID1316_33;T4-C-18
ID1316_42;T4-C-18
ID1316_44;NA
ID1316_11;T4-C-18
ID1316_26;T4
ID1316_46;NA
ID1316_53;T16-C-5
ID1316_64;T16-C-5
ID1316_55;T4-C-18
ID0045_35;T3-C-5
ID0045_26;T3-C-5
ID0045_46;T3-C-11
ID0045_66;T3-C-5
ID0045_64;T3-C-11
ID0045_55;T1-C-8
ID0045_44;T3-C-5
ID0932_51;T3-C-11
ID0932_42;T27-C-4
ID0932_62;T3
ID0932_53;T3-C-11
ID0932_44;T1-C-8
ID0932_64;T14-C-2
ID0932_55;T7-C-7
ID0932_66;T14-C-2
ID0932_46;T1-C-8
ID0932_35;T1-C-8
ID0932_26;T3-C-11
ID0932_15;T7-C-3
ID0932_31;T3-C-11
ID0045_13;T3-C-5
ID0045_11;T3-C-2
ID0045_22;T3-C-2
ID0772_66;V1-C-2
ID0772_64;V1-C-6
ID0772_62;V1-C-6
ID0772_51;T4-C-5
ID0772_53;T4-C-5
ID0772_55;V1-C-5
ID0772_46;V1-C-6
ID0772_44;V1-C-6
